sums length,extraction,value
2,4214,1.11744
10,4214,1.08033
100,4214,1.06089
1,4215,0.895834
2,4215,0.693308
10,4215,1.14809
100,4215,0.86546
1,4216,0.604017
2,4216,1.23169
10,4216,1.12269
100,4216,0.984668
1,4217,0.409552
2,4217,0.297029
10,4217,0.722347
100,4217,1.04284
1,4218,0.235607
2,4218,0.527602
10,4218,1.24343
100,4218,1.00647
1,4219,0.00940988
2,4219,0.175074
10,4219,0.59313
100,4219,0.94363
1,4220,0.624923
2,4220,0.518309
10,4220,0.839859
100,4220,1.05602
1,4221,2.06865
2,4221,1.35231
10,4221,1.11733
100,4221,1.06377
1,4222,0.521909
2,4222,0.769637
10,4222,0.980981
100,4222,0.771419
1,4223,1.41142
2,4223,1.16538
10,4223,1.07774
100,4223,1.06062
1,4224,1.34881
2,4224,1.37078
10,4224,0.990387
100,4224,1.01303
1,4225,1.1027
2,4225,0.940728
10,4225,0.734608
100,4225,0.86431
1,4226,0.90862
2,4226,0.750023
10,4226,0.988129
100,4226,1.04688
1,4227,0.219544
2,4227,0.851649
10,4227,1.509
100,4227,0.949887
1,4228,1.60511
2,4228,2.39608
10,4228,1.53196
100,4228,0.914781
1,4229,1.70306
2,4229,1.29154
10,4229,0.932022
100,4229,1.18324
1,4230,0.56943
2,4230,0.810242
10,4230,1.18453
100,4230,1.08937
1,4231,3.01053
2,4231,1.74426
10,4231,0.696345
100,4231,0.832562
1,4232,0.3254
2,4232,0.1941
10,4232,0.562728
100,4232,0.964307
1,4233,0.947357
2,4233,0.505006
10,4233,1.57298
100,4233,0.951464
1,4234,0.760799
2,4234,1.4339
10,4234,0.872486
100,4234,1.02089
1,4235,1.68217
2,4235,0.963111
10,4235,1.27203
100,4235,0.999297
1,4236,0.833108
2,4236,0.89564
10,4236,1.29594
100,4236,1.16026
1,4237,0.693546
2,4237,0.375608
10,4237,1.17472
100,4237,0.953154
1,4238,1.98329
2,4238,1.30457
10,4238,1.51343
100,4238,1.09809
1,4239,1.40895
2,4239,1.29863
10,4239,1.31055
100,4239,1.10533
1,4240,0.328759
2,4240,1.42022
10,4240,0.595952
100,4240,0.898054
1,4241,0.319976
2,4241,0.508075
10,4241,0.708156
100,4241,1.06069
1,4242,1.70849
2,4242,1.06269
10,4242,1.0892
100,4242,1.01135
1,4243,1.02656
2,4243,1.16349
10,4243,1.34901
100,4243,0.872295
1,4244,0.996913
2,4244,1.00051
10,4244,1.02472
100,4244,1.14081
1,4245,2.10728
2,4245,1.56753
10,4245,1.11982
100,4245,1.04324
1,4246,1.42451
2,4246,1.19179
10,4246,0.880523
100,4246,0.988621
1,4247,1.96241
2,4247,1.71658
10,4247,1.5043
100,4247,1.14011
1,4248,0.222368
2,4248,0.565203
10,4248,0.624332
100,4248,0.857561
1,4249,1.44456
2,4249,1.32787
10,4249,1.34438
100,4249,0.969803
1,4250,0.346267
2,4250,1.4552
10,4250,0.972395
100,4250,0.926749
1,4251,0.693572
2,4251,0.467959
10,4251,1.12913
100,4251,1.08611
1,4252,0.203812
2,4252,0.143821
10,4252,0.494374
100,4252,0.84617
1,4253,0.214537
2,4253,0.200402
10,4253,0.602489
100,4253,0.855779
1,4254,0.119159
2,4254,0.0871885
10,4254,1.10052
100,4254,0.98786
1,4255,0.312984
2,4255,0.969293
10,4255,1.07961
100,4255,0.984086
1,4256,1.04117
2,4256,0.721476
10,4256,0.711725
100,4256,1.01139
1,4257,0.537597
2,4257,0.772909
10,4257,0.797697
100,4257,1.0719
1,4258,1.08592
2,4258,2.34534
10,4258,1.29345
100,4258,0.915512
1,4259,1.51877
2,4259,0.896907
10,4259,0.745537
100,4259,0.988818
1,4260,1.58008
2,4260,1.36204
10,4260,0.900934
100,4260,0.805773
1,4261,0.141264
2,4261,0.535393
10,4261,0.713387
100,4261,0.875674
1,4262,0.552715
2,4262,0.943002
10,4262,0.60598
100,4262,1.25227
1,4263,0.536411
2,4263,0.86762
10,4263,1.25364
100,4263,1.07982
1,4264,1.83936
2,4264,0.944017
10,4264,0.822805
100,4264,1.08243
1,4265,0.15842
2,4265,0.211966
10,4265,1.04999
100,4265,0.903484
1,4266,0.123281
2,4266,0.305436
10,4266,0.770507
100,4266,1.07037
1,4267,0.477262
2,4267,0.474612
10,4267,0.578069
100,4267,1.07312
1,4268,0.677505
2,4268,0.395101
10,4268,0.941623
100,4268,0.903561
1,4269,1.02681
2,4269,0.755954
10,4269,0.673802
100,4269,0.929049
1,4270,0.882204
2,4270,0.669478
10,4270,0.617264
100,4270,0.914316
1,4271,0.176854
2,4271,0.905839
10,4271,1.08108
100,4271,1.01704
1,4272,0.859155
2,4272,2.16779
10,4272,1.26998
100,4272,0.99832
1,4273,3.52832
2,4273,3.58412
10,4273,1.43196
100,4273,0.997769
1,4274,1.2145
2,4274,0.981345
10,4274,1.45305
100,4274,1.0814
1,4275,0.0254521
2,4275,0.051659
10,4275,0.629034
100,4275,0.945098
1,4276,2.13
2,4276,1.58137
10,4276,1.00777
100,4276,0.954381
1,4277,0.497574
2,4277,0.249823
10,4277,0.915126
100,4277,0.852753
1,4278,0.017361
2,4278,0.153039
10,4278,1.37249
100,4278,1.00226
1,4279,1.2348
2,4279,1.16148
10,4279,0.859972
100,4279,0.987865
1,4280,1.26564
2,4280,0.687813
10,4280,1.04063
100,4280,0.959791
1,4281,1.07935
2,4281,0.664641
10,4281,1.43928
100,4281,0.952524
1,4282,0.675321
2,4282,1.10147
10,4282,0.703834
100,4282,1.09134
1,4283,0.0102157
2,4283,0.027542
10,4283,0.954379
100,4283,1.12213
1,4284,0.306924
2,4284,0.30154
10,4284,0.716505
100,4284,0.94039
1,4285,2.13317
2,4285,2.04214
10,4285,1.27984
100,4285,1.03927
1,4286,0.0898225
2,4286,0.219589
10,4286,0.842003
100,4286,1.02741
1,4287,0.502456
2,4287,0.962213
10,4287,1.12761
100,4287,1.0895
1,4288,0.244873
2,4288,0.60609
10,4288,0.806478
100,4288,0.925533
1,4289,0.80596
2,4289,0.600746
10,4289,0.690519
100,4289,1.00086
1,4290,0.679459
2,4290,1.03664
10,4290,0.885982
100,4290,1.04705
1,4291,0.381389
2,4291,0.259546
10,4291,1.24107
100,4291,1.20487
1,4292,1.60359
2,4292,0.811753
10,4292,1.22612
100,4292,0.877852
1,4293,0.221601
2,4293,0.333908
10,4293,0.590511
100,4293,0.918067
1,4294,1.60304
2,4294,0.873039
10,4294,0.46537
100,4294,0.976779
1,4295,0.509348
2,4295,0.422681
10,4295,0.647973
100,4295,1.06763
1,4296,1.05924
2,4296,0.580828
10,4296,0.65713
100,4296,0.835449
1,4297,0.717398
2,4297,0.691873
10,4297,0.905687
100,4297,1.02559
1,4298,0.464957
2,4298,0.26381
10,4298,1.5793
100,4298,1.2328
1,4299,0.155747
2,4299,0.686511
10,4299,0.264299
100,4299,1.00463
1,4300,1.11882
2,4300,2.0127
10,4300,0.827617
100,4300,0.885001
1,4301,0.557616
2,4301,0.447829
10,4301,0.803207
100,4301,0.891758
1,4302,1.44718
2,4302,0.97058
10,4302,0.74009
100,4302,1.05698
1,4303,0.41803
2,4303,1.43752
10,4303,0.778056
100,4303,1.22658
1,4304,0.351418
2,4304,0.729393
10,4304,0.695708
100,4304,0.938736
1,4305,0.0277506
2,4305,0.234609
10,4305,0.749228
100,4305,0.858167
1,4306,2.45727
2,4306,2.08338
10,4306,1.47702
100,4306,1.11871
1,4307,1.77126
2,4307,1.31075
10,4307,0.741002
100,4307,0.728473
1,4308,0.368385
2,4308,0.285855
10,4308,0.506402
100,4308,1.07115
1,4309,1.20979
2,4309,0.866215
10,4309,1.80219
100,4309,1.01333
1,4310,0.568136
2,4310,0.321224
10,4310,0.803826
100,4310,0.742819
1,4311,1.52162
2,4311,1.18541
10,4311,1.11887
100,4311,1.02854
1,4312,1.18645
2,4312,0.614992
10,4312,0.756844
100,4312,0.900498
1,4313,0.643218
2,4313,0.601455
10,4313,0.958755
100,4313,1.05655
1,4314,0.331019
2,4314,0.774118
10,4314,0.83487
100,4314,0.996157
1,4315,0.192275
2,4315,0.329089
10,4315,0.77226
100,4315,0.956075
1,4316,0.865844
2,4316,0.908184
10,4316,1.48164
100,4316,0.9414
1,4317,2.40588
2,4317,1.42332
10,4317,1.06325
100,4317,0.77252
1,4318,0.929659
2,4318,0.515333
10,4318,0.943875
100,4318,1.00511
1,4319,0.951576
2,4319,0.604503
10,4319,0.958301
100,4319,1.19782
1,4320,1.54087
2,4320,1.02514
10,4320,1.08353
100,4320,0.951937
1,4321,0.722046
2,4321,0.446551
10,4321,0.689052
100,4321,0.853314
1,4322,0.032863
2,4322,0.583854
10,4322,1.07878
100,4322,1.09226
1,4323,0.178853
2,4323,0.426171
10,4323,0.650513
100,4323,0.882376
1,4324,0.0681723
2,4324,0.860987
10,4324,0.563996
100,4324,0.967973
1,4325,0.0465825
2,4325,0.765702
10,4325,1.46895
100,4325,0.992132
1,4326,0.244435
2,4326,1.62331
10,4326,1.33526
100,4326,0.900881
1,4327,0.452754
2,4327,0.79712
10,4327,0.91284
100,4327,1.06951
1,4328,0.755139
2,4328,0.479986
10,4328,1.17742
100,4328,1.11471
1,4329,1.0368
2,4329,1.47621
10,4329,1.38513
100,4329,0.970894
1,4330,2.48895
2,4330,1.45432
10,4330,1.51314
100,4330,1.10938
1,4331,0.087598
2,4331,0.374677
10,4331,0.748294
100,4331,1.06198
1,4332,0.38703
2,4332,0.444492
10,4332,0.798048
100,4332,1.06617
1,4333,0.234172
2,4333,0.705953
10,4333,0.829928
100,4333,0.966068
1,4334,0.50773
2,4334,0.584427
10,4334,0.369198
100,4334,0.925959
1,4335,0.482642
2,4335,0.473262
10,4335,0.719943
100,4335,1.02135
1,4336,0.0709007
2,4336,0.791148
10,4336,2.18474
100,4336,1.08036
1,4337,2.33635
2,4337,1.36574
10,4337,1.25877
100,4337,0.985705
1,4338,0.597164
2,4338,1.54492
10,4338,1.53372
100,4338,1.07076
1,4339,0.0445295
2,4339,0.0295656
10,4339,1.53421
100,4339,1.22517
1,4340,0.180943
2,4340,0.852729
10,4340,0.851544
100,4340,0.871291
1,4341,0.293479
2,4341,0.253626
10,4341,0.515449
100,4341,0.868641
1,4342,1.63126
2,4342,1.71084
10,4342,1.33965
100,4342,0.921579
1,4343,2.76817
2,4343,1.48391
10,4343,1.1268
100,4343,0.896541
1,4344,0.516722
2,4344,0.281452
10,4344,0.766236
100,4344,1.01251
1,4345,1.23172
2,4345,0.790928
10,4345,0.806177
100,4345,0.849526
1,4346,0.287382
2,4346,1.12773
10,4346,1.37348
100,4346,0.962558
1,4347,2.1925
2,4347,1.26128
10,4347,1.24421
100,4347,1.0308
1,4348,0.00663536
2,4348,0.172378
10,4348,0.903626
100,4348,1.048
1,4349,0.0931323
2,4349,0.232172
10,4349,1.23955
100,4349,1.01724
1,4350,0.248945
2,4350,0.452166
10,4350,0.833891
100,4350,1.06387
1,4351,0.225298
2,4351,0.259251
10,4351,0.73463
100,4351,0.889085
1,4352,0.925857
2,4352,1.18844
10,4352,1.12269
100,4352,1.01098
1,4353,1.97739
2,4353,1.38288
10,4353,1.55075
100,4353,1.10875
1,4354,0.173506
2,4354,0.148694
10,4354,0.661492
100,4354,1.00968
1,4355,0.725301
2,4355,2.09931
10,4355,1.61288
100,4355,0.936442
1,4356,0.196161
2,4356,0.594838
10,4356,1.18689
100,4356,0.908445
1,4357,0.959417
2,4357,0.59233
10,4357,0.950842
100,4357,0.904719
1,4358,0.578733
2,4358,0.584058
10,4358,0.482021
100,4358,0.794128
1,4359,0.159094
2,4359,0.93901
10,4359,1.41488
100,4359,0.957113
1,4360,0.758426
2,4360,2.01275
10,4360,1.83456
100,4360,1.07892
1,4361,1.17433
2,4361,1.53886
10,4361,1.3169
100,4361,1.10592
1,4362,0.141861
2,4362,6.26717
10,4362,1.87299
100,4362,1.19953
1,4363,0.888229
2,4363,1.04956
10,4363,0.92991
100,4363,0.906276
1,4364,0.364491
2,4364,1.04549
10,4364,1.10725
100,4364,1.19692
1,4365,0.406769
2,4365,0.624951
10,4365,1.56776
100,4365,0.990123
1,4366,0.534754
2,4366,0.732427
10,4366,0.853467
100,4366,1.02262
1,4367,0.397095
2,4367,0.213554
10,4367,0.729117
100,4367,0.973599
1,4368,0.0990326
2,4368,0.0982643
10,4368,0.506993
100,4368,0.938337
1,4369,0.420588
2,4369,0.740229
10,4369,1.22734
100,4369,0.859895
1,4370,2.28672
2,4370,1.76029
10,4370,0.602067
100,4370,1.09445
1,4371,1.03913
2,4371,0.521865
10,4371,1.50325
100,4371,0.967519
1,4372,1.18264
2,4372,0.874489
10,4372,1.4254
100,4372,1.09586
1,4373,0.846371
2,4373,0.63413
10,4373,0.59894
100,4373,0.992634
1,4374,1.14712
2,4374,0.658593
10,4374,0.725769
100,4374,1.08995
1,4375,0.838435
2,4375,1.19534
10,4375,1.23878
100,4375,0.98923
1,4376,0.0192578
2,4376,0.0847557
10,4376,1.57781
100,4376,1.07655
1,4377,0.257028
2,4377,0.47268
10,4377,0.951033
100,4377,0.996248
1,4378,0.510641
2,4378,0.575769
10,4378,1.33369
100,4378,1.05143
1,4379,0.954642
2,4379,1.21262
10,4379,0.939056
100,4379,0.858083
1,4380,1.34033
2,4380,0.804783
10,4380,0.922093
100,4380,0.992833
1,4381,0.482246
2,4381,0.729119
10,4381,1.03892
100,4381,0.994807
1,4382,0.0675118
2,4382,0.1447
10,4382,0.608424
100,4382,0.974846
1,4383,0.786379
2,4383,0.865673
10,4383,1.08182
100,4383,1.07801
1,4384,0.163829
2,4384,0.504443
10,4384,1.09961
100,4384,1.04447
1,4385,0.916575
2,4385,0.58538
10,4385,1.89639
100,4385,0.975332
1,4386,0.00162183
2,4386,0.205507
10,4386,0.676552
100,4386,0.877521
1,4387,1.26159
2,4387,0.767373
10,4387,1.00206
100,4387,0.927293
1,4388,0.448297
2,4388,0.366647
10,4388,0.784077
100,4388,1.04861
1,4389,0.0927816
2,4389,1.06568
10,4389,0.790316
100,4389,0.984389
1,4390,1.01937
2,4390,0.819783
10,4390,0.549137
100,4390,1.0037
1,4391,0.318473
2,4391,0.482591
10,4391,1.049
100,4391,1.02067
1,4392,0.321739
2,4392,0.267152
10,4392,0.772877
100,4392,1.02773
1,4393,0.375011
2,4393,1.47408
10,4393,0.699861
100,4393,0.959996
1,4394,0.6442
2,4394,0.73979
10,4394,1.21832
100,4394,0.952581
1,4395,1.49409
2,4395,1.07629
10,4395,1.1072
100,4395,0.917642
1,4396,0.632071
2,4396,0.390461
10,4396,1.18622
100,4396,0.83013
1,4397,0.618005
2,4397,0.538459
10,4397,1.43683
100,4397,0.880807
1,4398,3.98734
2,4398,2.0794
10,4398,0.951757
100,4398,1.10723
1,4399,0.662326
2,4399,0.911938
10,4399,0.845311
100,4399,0.895885
1,4400,0.616868
2,4400,1.35693
10,4400,0.889012
100,4400,0.970131
1,4401,1.17211
2,4401,1.10069
10,4401,1.04476
100,4401,1.12581
1,4402,1.40516
2,4402,1.3146
10,4402,0.722396
100,4402,1.04869
1,4403,2.56504
2,4403,1.5341
10,4403,1.95975
100,4403,1.23667
1,4404,0.565019
2,4404,0.29795
10,4404,0.470112
100,4404,0.953019
1,4405,0.821359
2,4405,1.78578
10,4405,0.943222
100,4405,0.868435
1,4406,1.16825
2,4406,2.29599
10,4406,0.950758
100,4406,1.00978
1,4407,2.39346
2,4407,1.88132
10,4407,1.2249
100,4407,1.03672
1,4408,2.6483
2,4408,1.42684
10,4408,1.17841
100,4408,1.06169
1,4409,0.846136
2,4409,1.3848
10,4409,0.98233
100,4409,1.04224
1,4410,0.634735
2,4410,0.460154
10,4410,1.22302
100,4410,1.09928
1,4411,1.21308
2,4411,0.716575
10,4411,1.3618
100,4411,0.900017
1,4412,0.900225
2,4412,1.02322
10,4412,0.981082
100,4412,0.972678
1,4413,0.248185
2,4413,1.26263
10,4413,0.670542
100,4413,0.935825
1,4414,0.187606
2,4414,0.18399
10,4414,0.46211
100,4414,1.00205
1,4415,0.598679
2,4415,0.431175
10,4415,0.943911
100,4415,0.829089
1,4416,0.596029
2,4416,1.2674
10,4416,0.818295
100,4416,0.974168
1,4417,0.671254
2,4417,0.90477
10,4417,1.2085
100,4417,0.931153
1,4418,0.284849
2,4418,1.6484
10,4418,1.12447
100,4418,1.25853
1,4419,0.847592
2,4419,0.714395
10,4419,2.3206
100,4419,1.02975
1,4420,1.59278
2,4420,0.821922
10,4420,1.01113
100,4420,0.909536
1,4421,0.198149
2,4421,0.284404
10,4421,1.53315
100,4421,1.12795
1,4422,1.25189
2,4422,1.63928
10,4422,1.01562
100,4422,1.03972
1,4423,0.309547
2,4423,0.739281
10,4423,1.35789
100,4423,0.871084
1,4424,0.284105
2,4424,0.246861
10,4424,0.944903
100,4424,0.986516
1,4425,0.0071311
2,4425,1.04415
10,4425,0.778553
100,4425,1.13443
1,4426,1.56702
2,4426,1.53762
10,4426,0.849992
100,4426,0.881978
1,4427,1.61534
2,4427,1.18053
10,4427,1.43946
100,4427,1.10418
1,4428,2.7379
2,4428,1.50258
10,4428,1.51723
100,4428,1.18168
1,4429,2.02375
2,4429,1.31232
10,4429,1.08852
100,4429,1.0771
1,4430,1.72359
2,4430,1.1388
10,4430,1.42851
100,4430,1.08045
1,4431,1.34419
2,4431,1.04108
10,4431,1.40371
100,4431,1.00323
1,4432,0.599393
2,4432,0.484964
10,4432,0.768039
100,4432,0.963593
1,4433,0.22009
2,4433,0.531437
10,4433,0.679434
100,4433,0.928466
1,4434,1.30799
2,4434,0.984505
10,4434,0.606666
100,4434,1.1771
1,4435,1.49964
2,4435,1.39529
10,4435,1.00855
100,4435,1.07864
1,4436,0.757221
2,4436,1.21505
10,4436,1.24325
100,4436,1.12474
1,4437,1.76998
2,4437,1.3041
10,4437,1.18363
100,4437,1.00186
1,4438,1.7529
2,4438,2.23878
10,4438,1.6287
100,4438,0.971631
1,4439,0.435309
2,4439,1.3465
10,4439,1.08215
100,4439,0.889558
1,4440,0.0488167
2,4440,0.212221
10,4440,0.704705
100,4440,1.04017
1,4441,0.315922
2,4441,0.87845
10,4441,0.631511
100,4441,1.06085
1,4442,0.27831
2,4442,0.979442
10,4442,1.14438
100,4442,0.996615
1,4443,1.18675
2,4443,1.22271
10,4443,1.16473
100,4443,1.01047
1,4444,0.402889
2,4444,0.596133
10,4444,1.73685
100,4444,1.21963
1,4445,1.64565
2,4445,1.84072
10,4445,1.21669
100,4445,0.944168
1,4446,1.50546
2,4446,1.87891
10,4446,1.48268
100,4446,0.996014
1,4447,0.620933
2,4447,0.833297
10,4447,0.960093
100,4447,1.05627
1,4448,0.466256
2,4448,0.407352
10,4448,1.06731
100,4448,1.08181
1,4449,0.436741
2,4449,0.659095
10,4449,0.774441
100,4449,0.874425
1,4450,0.61619
2,4450,0.528472
10,4450,0.958762
100,4450,0.829785
1,4451,1.07517
2,4451,1.02033
10,4451,1.02391
100,4451,1.04082
1,4452,2.70872
2,4452,1.68148
10,4452,1.93258
100,4452,1.10682
1,4453,0.625904
2,4453,1.11189
10,4453,1.32996
100,4453,1.01698
1,4454,0.914433
2,4454,2.87193
10,4454,1.56242
100,4454,1.04591
1,4455,3.36702
2,4455,1.80221
10,4455,1.83675
100,4455,1.21766
1,4456,0.124332
2,4456,0.211491
10,4456,1.09935
100,4456,1.06439
1,4457,0.536982
2,4457,0.453002
10,4457,0.473365
100,4457,0.933411
1,4458,0.99263
2,4458,0.503883
10,4458,0.388769
100,4458,0.896323
1,4459,0.191097
2,4459,0.490644
10,4459,0.554398
100,4459,1.00264
1,4460,0.556967
2,4460,0.55095
10,4460,0.711307
100,4460,0.99764
1,4461,1.45874
2,4461,1.11623
10,4461,0.922109
100,4461,0.937632
1,4462,0.737733
2,4462,0.376291
10,4462,0.73278
100,4462,1.1748
1,4463,2.03991
2,4463,1.3988
10,4463,0.693
100,4463,1.00631
1,4464,1.96644
2,4464,2.21838
10,4464,1.24881
100,4464,1.03445
1,4465,0.417851
2,4465,0.271422
10,4465,0.562423
100,4465,1.22388
1,4466,0.0662934
2,4466,0.0954146
10,4466,0.694399
100,4466,1.05151
1,4467,0.0409336
2,4467,0.552056
10,4467,0.956265
100,4467,1.13597
1,4468,0.0693762
2,4468,0.818666
10,4468,0.581237
100,4468,1.00355
1,4469,7.66743
2,4469,4.64068
10,4469,1.37119
100,4469,0.917949
1,4470,1.56826
2,4470,1.96383
10,4470,0.831571
100,4470,1.07638
1,4471,1.43534
2,4471,0.721346
10,4471,1.05622
100,4471,0.99379
1,4472,0.134937
2,4472,0.289589
10,4472,0.400221
100,4472,0.887776
1,4473,0.171388
2,4473,0.599937
10,4473,0.550342
100,4473,0.819296
1,4474,1.96453
2,4474,1.06729
10,4474,0.93609
100,4474,0.92279
1,4475,1.02959
2,4475,1.13531
10,4475,0.604115
100,4475,0.900332
1,4476,3.32404
2,4476,2.74172
10,4476,1.78537
100,4476,1.41437
1,4477,0.58241
2,4477,1.23381
10,4477,0.934351
100,4477,0.948503
1,4478,1.04581
2,4478,1.96006
10,4478,1.25479
100,4478,0.943036
1,4479,0.187543
2,4479,0.376455
10,4479,0.911643
100,4479,1.09482
1,4480,3.31345
2,4480,2.14433
10,4480,1.3884
100,4480,1.21252
1,4481,0.510836
2,4481,0.3959
10,4481,0.810571
100,4481,0.945855
1,4482,0.487571
2,4482,0.335211
10,4482,0.815581
100,4482,1.15562
1,4483,1.0311
2,4483,0.603461
10,4483,0.878286
100,4483,1.07118
1,4484,1.6151
2,4484,1.13489
10,4484,1.06787
100,4484,0.947047
1,4485,1.16557
2,4485,1.36695
10,4485,0.892456
100,4485,0.951192
1,4486,0.867773
2,4486,0.465114
10,4486,0.716208
100,4486,1.03112
1,4487,1.7955
2,4487,2.30562
10,4487,1.97919
100,4487,1.17305
1,4488,0.0482879
2,4488,0.0926761
10,4488,0.751972
100,4488,0.970775
1,4489,1.01232
2,4489,0.538904
10,4489,0.585597
100,4489,1.03023
1,4490,0.800823
2,4490,1.05754
10,4490,1.07351
100,4490,1.09417
1,4491,0.0690649
2,4491,0.653506
10,4491,2.01096
100,4491,1.13545
1,4492,0.852419
2,4492,1.40922
10,4492,1.20888
100,4492,0.957806
1,4493,0.965011
2,4493,0.556973
10,4493,0.537209
100,4493,0.934332
1,4494,1.88045
2,4494,1.11111
10,4494,1.49631
100,4494,1.03206
1,4495,1.94844
2,4495,2.69429
10,4495,1.6359
100,4495,1.18846
1,4496,0.363654
2,4496,0.184358
10,4496,0.718217
100,4496,0.892412
1,4497,0.144077
2,4497,0.919233
10,4497,0.954646
100,4497,1.14739
1,4498,1.84019
2,4498,1.40249
10,4498,0.871967
100,4498,0.870972
1,4499,1.5528
2,4499,1.03708
10,4499,1.03487
100,4499,1.15201
1,4500,0.433356
2,4500,0.326094
10,4500,0.939079
100,4500,0.929533
1,4501,0.014467
2,4501,0.464267
10,4501,1.21419
100,4501,1.07922
1,4502,0.337047
2,4502,0.380899
10,4502,0.89887
100,4502,1.11096
1,4503,1.50961
2,4503,0.876927
10,4503,1.1374
100,4503,1.02917
1,4504,0.0700458
2,4504,0.215996
10,4504,0.71981
100,4504,0.979094
1,4505,1.12526
2,4505,0.78828
10,4505,1.62863
100,4505,0.999654
1,4506,0.14108
2,4506,0.101787
10,4506,0.940695
100,4506,0.931611
1,4507,0.543308
2,4507,0.407445
10,4507,0.69884
100,4507,1.07156
1,4508,0.0693006
2,4508,0.235001
10,4508,1.41422
100,4508,1.17836
1,4509,1.72799
2,4509,0.946813
10,4509,0.752181
100,4509,0.867082
1,4510,0.476687
2,4510,0.44834
10,4510,0.84497
100,4510,0.890605
1,4511,0.746058
2,4511,0.865677
10,4511,0.650859
100,4511,0.857969
1,4512,1.35598
2,4512,0.722012
10,4512,0.545478
100,4512,0.89883
1,4513,0.742852
2,4513,0.383332
10,4513,1.05512
100,4513,0.915255
1,4514,0.317183
2,4514,0.688357
10,4514,1.18109
100,4514,0.985652
1,4515,0.889639
2,4515,0.577574
10,4515,1.33853
100,4515,1.21442
1,4516,0.389303
2,4516,1.49284
10,4516,0.8543
100,4516,0.875921
1,4517,0.0757154
2,4517,0.267881
10,4517,1.11921
100,4517,1.15787
1,4518,0.927244
2,4518,0.970204
10,4518,1.04772
100,4518,1.02845
1,4519,0.318534
2,4519,0.380681
10,4519,0.98074
100,4519,0.955981
1,4520,0.00825919
2,4520,0.252579
10,4520,1.12676
100,4520,0.948838
1,4521,0.774702
2,4521,0.916763
10,4521,0.755601
100,4521,1.00358
1,4522,0.588295
2,4522,1.44251
10,4522,0.869026
100,4522,1.09074
1,4523,0.992455
2,4523,0.533311
10,4523,1.05076
100,4523,0.994021
1,4524,0.256019
2,4524,0.134123
10,4524,0.866344
100,4524,0.992903
1,4525,0.580891
2,4525,2.52671
10,4525,1.42923
100,4525,1.01881
1,4526,0.056089
2,4526,0.855358
10,4526,1.51784
100,4526,1.22421
1,4527,0.221766
2,4527,0.86425
10,4527,0.695081
100,4527,0.928621
1,4528,0.770859
2,4528,0.444642
10,4528,0.71703
100,4528,0.932305
1,4529,0.571677
2,4529,0.611581
10,4529,0.554379
100,4529,0.970077
1,4530,0.354567
2,4530,0.413927
10,4530,0.670579
100,4530,0.964279
1,4531,1.05516
2,4531,0.639168
10,4531,1.57559
100,4531,0.914032
1,4532,0.282639
2,4532,1.3356
10,4532,1.16929
100,4532,0.937841
1,4533,0.608501
2,4533,1.02427
10,4533,0.841585
100,4533,1.07645
1,4534,0.402719
2,4534,0.949971
10,4534,0.783503
100,4534,1.01676
1,4535,0.15244
2,4535,0.385868
10,4535,0.500178
100,4535,1.04276
1,4536,0.271579
2,4536,0.757571
10,4536,1.10772
100,4536,0.92011
1,4537,0.217474
2,4537,0.69449
10,4537,0.960864
100,4537,1.03678
1,4538,1.91235
2,4538,1.35001
10,4538,0.907913
100,4538,1.0642
1,4539,0.0296593
2,4539,0.322654
10,4539,0.926707
100,4539,0.866232
1,4540,0.0988385
2,4540,0.422828
10,4540,0.746759
100,4540,1.08195
1,4541,0.453529
2,4541,0.624952
10,4541,0.367541
100,4541,1.11805
1,4542,1.24907
2,4542,0.644459
10,4542,0.409285
100,4542,0.984283
1,4543,0.161387
2,4543,0.186186
10,4543,0.822807
100,4543,0.97766
1,4544,0.0207718
2,4544,1.00088
10,4544,0.949185
100,4544,0.969329
1,4545,0.988132
2,4545,1.27478
10,4545,0.833794
100,4545,0.853396
1,4546,0.19232
2,4546,0.195229
10,4546,1.16153
100,4546,0.992593
1,4547,0.316451
2,4547,0.281371
10,4547,0.862198
100,4547,1.06462
1,4548,0.981974
2,4548,0.522744
10,4548,1.54717
100,4548,1.20124
1,4549,1.01233
2,4549,1.05011
10,4549,0.820093
100,4549,1.01259
1,4550,0.903147
2,4550,0.481355
10,4550,0.581694
100,4550,1.07498
1,4551,2.7118
2,4551,3.07497
10,4551,2.1424
100,4551,1.10254
1,4552,0.0942066
2,4552,1.4738
10,4552,0.711441
100,4552,0.874477
1,4553,0.0770313
2,4553,0.645183
10,4553,0.606631
100,4553,0.924452
1,4554,1.81992
2,4554,1.20375
10,4554,0.99903
100,4554,0.932409
1,4555,0.358075
2,4555,0.184802
10,4555,0.623764
100,4555,0.987166
1,4556,1.46224
2,4556,0.764842
10,4556,0.66793
100,4556,0.916895
1,4557,0.129857
2,4557,0.404908
10,4557,0.577569
100,4557,0.878285
1,4558,0.225708
2,4558,0.836782
10,4558,0.629974
100,4558,0.88902
1,4559,0.248006
2,4559,0.144374
10,4559,1.37947
100,4559,1.02771
1,4560,1.41588
2,4560,0.987987
10,4560,1.11611
100,4560,1.09772
1,4561,0.308899
2,4561,0.663206
10,4561,1.00485
100,4561,0.969921
1,4562,0.15189
2,4562,0.524077
10,4562,1.17738
100,4562,1.07613
