sums length,extraction,value
1,4598,0.425666
2,4598,0.350186
10,4598,2.87149
100,4598,0.746698
1,4599,-1.40269
2,4599,-0.780184
10,4599,0.308717
100,4599,0.0470721
1,4600,3.86557
2,4600,2.31162
10,4600,1.23021
100,4600,-1.19702
1,4601,-1.12964
2,4601,-0.906727
10,4601,0.143569
100,4601,1.46268
1,4602,0.342151
2,4602,-1.00986
10,4602,-0.445922
100,4602,1.83134
1,4603,-0.665091
2,4603,0.369953
10,4603,-2.68615
100,4603,33.1134
1,4604,108.594
2,4604,54.1821
10,4604,11.0007
100,4604,1.52235
1,4605,-7.29791
2,4605,-3.57826
10,4605,-1.63679
100,4605,-0.285416
1,4606,1.16959
2,4606,0.224712
10,4606,-2.04568
100,4606,-1.29913
1,4607,4.22958
2,4607,2.01685
10,4607,0.741008
100,4607,1.04005
1,4608,-1.89021
2,4608,-1.04995
10,4608,-0.0747372
100,4608,-6.69351
1,4609,-0.862822
2,4609,1.06412
10,4609,0.787708
100,4609,1.54321
1,4610,-1.45827
2,4610,0.895899
10,4610,1.25184
100,4610,-1.63685
1,4611,-0.410446
2,4611,-1.04692
10,4611,-2.38253
100,4611,-0.463276
1,4612,33.4946
2,4612,17.9295
10,4612,3.14437
100,4612,1.77607
1,4613,-1.26866
2,4613,0.332227
10,4613,9.41905
100,4613,0.781003
1,4614,3.63301
2,4614,1.38276
10,4614,-1.00453
100,4614,-0.0444031
1,4615,0.526463
2,4615,0.283562
10,4615,-0.27344
100,4615,2.22373
1,4616,-0.169551
2,4616,0.0950249
10,4616,0.314572
100,4616,4.12722
1,4617,-2.25974
2,4617,-0.0319722
10,4617,-0.467652
100,4617,-2.75288
1,4618,-0.710864
2,4618,0.164084
10,4618,-5.7245
100,4618,4.91237
1,4619,-6.25516
2,4619,-3.27834
10,4619,-0.906579
100,4619,-0.437051
1,4620,0.339779
2,4620,1.82227
10,4620,0.655743
100,4620,-0.114884
1,4621,2.01732
2,4621,-3.10804
10,4621,63.0214
100,4621,5.02562
1,4622,-0.174366
2,4622,-0.014998
10,4622,0.428663
100,4622,-7.60935
1,4623,0.391143
2,4623,0.204763
10,4623,1.22439
100,4623,0.240379
1,4624,-4.39685
2,4624,-2.36929
10,4624,-1.12341
100,4624,0.248054
1,4625,-0.864249
2,4625,0.323665
10,4625,1.01916
100,4625,1.5596
1,4626,-28.553
2,4626,-12.9917
10,4626,-3.01366
100,4626,-4.33261
1,4627,-2.39243
2,4627,-1.9088
10,4627,-0.593875
100,4627,-0.318381
1,4628,-162.1
2,4628,-80.761
10,4628,-17.5239
100,4628,-2.53861
1,4629,-0.8506
2,4629,-1.04386
10,4629,0.533314
100,4629,-0.186347
1,4630,-0.600784
2,4630,-0.919826
10,4630,1.08521
100,4630,-0.434445
1,4631,0.502705
2,4631,-7.02667
10,4631,0.884306
100,4631,0.658871
1,4632,-0.768308
2,4632,-0.829166
10,4632,-0.121766
100,4632,0.390536
1,4633,4.51591
2,4633,2.30724
10,4633,-1.76347
100,4633,-0.0798042
1,4634,6.47198
2,4634,3.02487
10,4634,-1.59713
100,4634,-0.113059
1,4635,-0.0743155
2,4635,0.392157
10,4635,0.656628
100,4635,2.00998
1,4636,15.278
2,4636,7.50734
10,4636,1.95386
100,4636,0.248497
1,4637,-0.332161
2,4637,0.822777
10,4637,-0.878473
100,4637,2.21203
1,4638,0.113529
2,4638,-0.389892
10,4638,1.5728
100,4638,-0.16881
1,4639,-0.00630974
2,4639,0.0539097
10,4639,-0.54807
100,4639,0.531972
1,4640,-0.311034
2,4640,-0.684427
10,4640,0.396306
100,4640,0.144221
1,4641,-0.152761
2,4641,-0.199987
10,4641,-2.04933
100,4641,1.69592
1,4642,-0.795905
2,4642,-0.931493
10,4642,-8.85764
100,4642,0.0162042
1,4643,0.816092
2,4643,2.53198
10,4643,-0.480667
100,4643,1.13528
1,4644,-1.98757
2,4644,-0.125999
10,4644,-0.231679
100,4644,-0.169373
1,4645,-8.20356
2,4645,-4.67626
10,4645,-10.3274
100,4645,5.68815
1,4646,1.18411
2,4646,0.663207
10,4646,-1.07494
100,4646,-1.09759
1,4647,-3.81379
2,4647,-1.90583
10,4647,-7.03404
100,4647,-1.17206
1,4648,-0.675005
2,4648,3.25686
10,4648,2.42557
100,4648,0.463959
1,4649,1.22983
2,4649,1.02901
10,4649,8.13734
100,4649,3.5806
1,4650,-0.197001
2,4650,-2.13111
10,4650,-1.28968
100,4650,-1.8238
1,4651,-0.901925
2,4651,-1.17315
10,4651,1.93884
100,4651,-1.37394
1,4652,-2.00768
2,4652,-0.724211
10,4652,-0.158784
100,4652,1.44073
1,4653,2.00926
2,4653,0.0607366
10,4653,3.71628
100,4653,0.660471
1,4654,-0.0419946
2,4654,1.01396
10,4654,-0.0755081
100,4654,0.0375687
1,4655,0.335151
2,4655,0.100253
10,4655,2.54334
100,4655,0.375995
1,4656,0.378669
2,4656,0.485596
10,4656,-0.260572
100,4656,1.14167
1,4657,-2.88317
2,4657,-1.53918
10,4657,-1.30767
100,4657,-0.259872
1,4658,0.314451
2,4658,-0.0809171
10,4658,0.915366
100,4658,1.8909
1,4659,1.3133
2,4659,0.879949
10,4659,-6.67888
100,4659,1.87596
1,4660,2.30753
2,4660,1.74332
10,4660,0.760371
100,4660,0.133242
1,4661,3.87709
2,4661,4.02995
10,4661,2.87699
100,4661,-1.37737
1,4662,-3.06843
2,4662,-2.15636
10,4662,0.0225421
100,4662,0.788311
1,4663,0.274484
2,4663,-0.771368
10,4663,-0.141264
100,4663,-0.381883
1,4664,-1.07478
2,4664,-1.80905
10,4664,-5.16847
100,4664,-0.990287
1,4665,0.422813
2,4665,-1.41671
10,4665,-6.56036
100,4665,-0.454693
1,4666,4657.36
2,4666,2328.46
10,4666,465.618
100,4666,50.5054
1,4667,-4.05778
2,4667,-1.23566
10,4667,-0.460526
100,4667,-0.505493
1,4668,0.844182
2,4668,0.586837
10,4668,0.204417
100,4668,-2.56812
1,4669,12.7323
2,4669,6.42646
10,4669,0.757119
100,4669,1.83842
1,4670,0.300317
2,4670,-0.506883
10,4670,-1.04329
100,4670,-2.02214
1,4671,1.3727
2,4671,1.05874
10,4671,2.46981
100,4671,0.660034
1,4672,0.203055
2,4672,-0.355422
10,4672,-0.110856
100,4672,2.4209
1,4673,0.0209601
2,4673,-0.768873
10,4673,-2.77426
100,4673,0.475953
1,4674,22.5074
2,4674,11.7897
10,4674,2.90542
100,4674,-0.966465
1,4675,-0.94305
2,4675,-3.79528
10,4675,0.159647
100,4675,-0.217014
1,4676,3.22911
2,4676,3.93877
10,4676,0.181459
100,4676,-8.21774
1,4677,-0.742185
2,4677,-1.16636
10,4677,-0.502364
100,4677,-5.12741
1,4678,-0.746941
2,4678,-0.382633
10,4678,0.00702514
100,4678,-37.0808
1,4679,-3.4032
2,4679,-1.4238
10,4679,0.329974
100,4679,-5.16054
1,4680,-3.07496
2,4680,0.491949
10,4680,-0.212495
100,4680,-1.35189
1,4681,5.56252
2,4681,2.61995
10,4681,-99.6056
100,4681,-9.72213
1,4682,1.60717
2,4682,1.32595
10,4682,-2.06183
100,4682,3.20778
1,4683,-0.0232941
2,4683,-1.66407
10,4683,-0.326139
100,4683,-0.463471
1,4684,0.744098
2,4684,-0.789318
10,4684,5.42606
100,4684,-3.21956
1,4685,-1.09917
2,4685,2.86681
10,4685,1.05919
100,4685,-1.74603
1,4686,22.4873
2,4686,11.1686
10,4686,2.87584
100,4686,0.576825
1,4687,-2.9669
2,4687,-2.05269
10,4687,29.4952
100,4687,3.54865
1,4688,0.598794
2,4688,-0.107187
10,4688,-2.00164
100,4688,-0.1102
1,4689,-0.305562
2,4689,0.109282
10,4689,-0.851755
100,4689,-0.640032
1,4690,-0.684681
2,4690,4.94953
10,4690,1.10473
100,4690,0.0923717
1,4691,32.0342
2,4691,16.0175
10,4691,4.71099
100,4691,0.511198
1,4692,1.68121
2,4692,1.19434
10,4692,0.0330484
100,4692,0.109864
1,4693,-0.351304
2,4693,1.17635
10,4693,0.733496
100,4693,-16.4497
1,4694,-1.01354
2,4694,2.11607
10,4694,1.54042
100,4694,-4.679
1,4695,3.19904
2,4695,1.4016
10,4695,-2.2616
100,4695,-0.108323
1,4696,-2.30459
2,4696,-1.52667
10,4696,-0.00260761
100,4696,0.731152
1,4697,-32.6066
2,4697,-15.6572
10,4697,-2.73693
100,4697,0.0488363
1,4698,-2.01737
2,4698,0.126512
10,4698,3.04667
100,4698,0.337643
1,4699,-0.0831367
2,4699,-0.292894
10,4699,0.928258
100,4699,1.0399
1,4700,1.04302
2,4700,-9.43644e-05
10,4700,-0.256287
100,4700,-0.184395
1,4701,-0.14852
2,4701,-0.90732
10,4701,0.21145
100,4701,-7.04091
1,4702,-2.75951
2,4702,-2.07628
10,4702,-0.465293
100,4702,-0.472523
1,4703,0.00569136
2,4703,-7.19593
10,4703,-1.71824
100,4703,1.19163
1,4704,0.291807
2,4704,3.89383
10,4704,1.93215
100,4704,-0.557962
1,4705,-6.55605
2,4705,-4.60246
10,4705,-2.70461
100,4705,9.50827
1,4706,-3.43638
2,4706,-0.606292
10,4706,1.42253
100,4706,-0.0116018
1,4707,-16.3262
2,4707,-8.06064
10,4707,-3.28469
100,4707,-0.613336
1,4708,-3.03462
2,4708,-0.645671
10,4708,3.95215
100,4708,1.54873
1,4709,0.543735
2,4709,0.590054
10,4709,1.05415
100,4709,-2.95112
1,4710,7.3009
2,4710,4.99951
10,4710,1.65231
100,4710,-0.239356
1,4711,-0.863864
2,4711,-1.28149
10,4711,-0.472007
100,4711,0.336029
1,4712,-1.48596
2,4712,-0.78726
10,4712,-1.28269
100,4712,7.9959
1,4713,0.571276
2,4713,0.540691
10,4713,-0.099597
100,4713,0.60091
1,4714,2.26625
2,4714,-1.99565
10,4714,-0.328034
100,4714,-0.49047
1,4715,-0.71274
2,4715,-0.0304061
10,4715,-1.22335
100,4715,-0.278373
1,4716,-23.2864
2,4716,-11.2508
10,4716,-3.78316
100,4716,-0.321821
1,4717,4.73791
2,4717,2.81464
10,4717,0.651354
100,4717,-1.21905
1,4718,0.749539
2,4718,-0.117649
10,4718,0.54464
100,4718,-0.329524
1,4719,-0.849884
2,4719,-1.72708
10,4719,0.233214
100,4719,0.00899153
1,4720,-0.447428
2,4720,-0.611958
10,4720,-0.494005
100,4720,1.59604
1,4721,0.642263
2,4721,-0.592735
10,4721,-0.617699
100,4721,363.343
1,4722,2.41549
2,4722,1.27482
10,4722,0.97098
100,4722,0.847042
1,4723,-1.05916
2,4723,-1.26023
10,4723,0.937742
100,4723,0.515039
1,4724,0.321312
2,4724,0.0149389
10,4724,-1.09183
100,4724,0.572134
1,4725,0.552895
2,4725,-1.00147
10,4725,-0.0994109
100,4725,-0.141782
1,4726,-0.901054
2,4726,-0.568303
10,4726,1.14169
100,4726,0.421422
1,4727,-0.101884
2,4727,0.154858
10,4727,0.257673
100,4727,-0.303676
1,4728,0.611861
2,4728,-3.55623
10,4728,-1.03316
100,4728,-6.97114
1,4729,0.217246
2,4729,2.22126
10,4729,0.582328
100,4729,-0.726033
1,4730,0.486067
2,4730,0.218911
10,4730,-0.588265
100,4730,-0.0833699
1,4731,-9.47522
2,4731,-5.06853
10,4731,0.851031
100,4731,1.66802
1,4732,-0.471242
2,4732,-0.748134
10,4732,-2.52479
100,4732,1.33509
1,4733,-3.06111
2,4733,-1.70933
10,4733,-0.687578
100,4733,-2.14201
1,4734,-0.846422
2,4734,0.638407
10,4734,0.988601
100,4734,0.140208
1,4735,1.60667
2,4735,-0.596665
10,4735,-0.687076
100,4735,0.0775503
1,4736,-2.87808
2,4736,-1.71018
10,4736,-6.95669
100,4736,-1.2553
1,4737,0.208936
2,4737,-0.27987
10,4737,-1.33346
100,4737,0.117707
1,4738,-3.70028
2,4738,-1.55835
10,4738,-1.44624
100,4738,-11.7567
1,4739,0.337856
2,4739,-0.0876874
10,4739,-1.46208
100,4739,-0.21937
1,4740,0.559306
2,4740,-0.410282
10,4740,8.36526
100,4740,1.30371
1,4741,-0.114196
2,4741,-0.227839
10,4741,1.25759
100,4741,-0.198386
1,4742,-3.26941
2,4742,-0.258531
10,4742,0.77515
100,4742,0.496883
1,4743,-0.531018
2,4743,0.679864
10,4743,0.276797
100,4743,-1.65627
1,4744,5.80381
2,4744,2.88449
10,4744,0.628238
100,4744,0.230559
1,4745,7.20826
2,4745,6.74857
10,4745,1.23815
100,4745,1.93996
1,4746,-0.00944138
2,4746,0.636715
10,4746,0.909047
100,4746,0.583764
1,4747,-0.205044
2,4747,-0.118295
10,4747,0.155292
100,4747,0.644544
1,4748,-1.16657
2,4748,-1.43381
10,4748,-1.67672
100,4748,-1.56306
1,4749,0.433779
2,4749,-1.79835
10,4749,1.00888
100,4749,-133.874
1,4750,-3.7269
2,4750,-1.96929
10,4750,-1.84009
100,4750,4.69921
1,4751,14.9713
2,4751,6.64028
10,4751,1.77697
100,4751,0.337148
1,4752,-2.02128
2,4752,-5.61815
10,4752,-1.66138
100,4752,-0.400194
1,4753,-0.0605458
2,4753,-86.1384
10,4753,-24.2094
100,4753,1.76784
1,4754,-0.448539
2,4754,-0.500118
10,4754,-1.7028
100,4754,1.44876
1,4755,1.48104
2,4755,-0.147011
10,4755,0.301876
100,4755,-0.54706
1,4756,0.450463
2,4756,0.415054
10,4756,-4.70459
100,4756,-0.219598
1,4757,0.0497816
2,4757,0.0828076
10,4757,-1.24024
100,4757,-0.873882
1,4758,-1.8379
2,4758,-0.083593
10,4758,1.10711
100,4758,-7.91491
1,4759,-0.244128
2,4759,0.243723
10,4759,-2.1923
100,4759,-0.596325
1,4760,-1.1296
2,4760,-1.08229
10,4760,-0.117748
100,4760,-0.185007
1,4761,3.29284
2,4761,2.19714
10,4761,1.47924
100,4761,-13.0093
1,4762,3.69937
2,4762,0.681919
10,4762,-0.428535
100,4762,-0.769828
1,4763,-0.177013
2,4763,1.10017
10,4763,0.62016
100,4763,1.38442
1,4764,2.46631
2,4764,1.37199
10,4764,2.937
100,4764,0.30225
1,4765,-3.49884
2,4765,-2.02006
10,4765,0.183175
100,4765,-2.54571
1,4766,0.365365
2,4766,0.816863
10,4766,-1.15972
100,4766,0.955573
1,4767,1.82452
2,4767,1.00428
10,4767,0.548534
100,4767,1.92098
1,4768,0.793246
2,4768,0.302583
10,4768,1.84474
100,4768,-1.27765
1,4769,0.938331
2,4769,0.202751
10,4769,1.37333
100,4769,0.469532
1,4770,-0.154889
2,4770,-0.171795
10,4770,4.67148
100,4770,-2.49156
1,4771,0.0510675
2,4771,0.110238
10,4771,-2.54145
100,4771,0.334011
1,4772,3.1982
2,4772,0.375058
10,4772,0.0740025
100,4772,-0.883209
1,4773,-9.50552
2,4773,-6.21985
10,4773,-3.67132
100,4773,-0.10667
1,4774,-1.31646
2,4774,-0.655266
10,4774,-1.95981
100,4774,-0.159463
1,4775,-0.128418
2,4775,0.0874611
10,4775,0.364145
100,4775,-0.794105
1,4776,-6.61205
2,4776,-3.89441
10,4776,-0.749572
100,4776,0.370911
1,4777,-3.28967
2,4777,1.84895
10,4777,0.0126493
100,4777,-0.309017
1,4778,-0.121804
2,4778,0.733271
10,4778,-4.1592
100,4778,-0.567268
1,4779,-2.89087
2,4779,-1.56279
10,4779,0.83111
100,4779,-0.255022
1,4780,-1.29913
2,4780,-3.5558
10,4780,-2.14844
100,4780,0.381233
1,4781,-4.88803
2,4781,-2.78898
10,4781,0.328557
100,4781,-0.300503
1,4782,0.167144
2,4782,1.2269
10,4782,0.43837
100,4782,0.116829
1,4783,-3.54945
2,4783,-1.55157
10,4783,2.50232
100,4783,-0.297882
1,4784,-3.23873
2,4784,-1.4879
10,4784,-1.3529
100,4784,-0.109085
1,4785,0.711315
2,4785,-14.6418
10,4785,-3.10803
100,4785,3.76397
1,4786,0.0190629
2,4786,0.00963519
10,4786,0.209657
100,4786,-1.55243
1,4787,-15.0188
2,4787,-7.72106
10,4787,-7.66628
100,4787,-28.3201
1,4788,-0.186622
2,4788,-0.976997
10,4788,-1.79078
100,4788,0.726102
1,4789,2.67228
2,4789,1.16714
10,4789,1.88386
100,4789,0.147634
1,4790,0.969207
2,4790,1.50176
10,4790,0.435858
100,4790,3.71725
1,4791,0.0381459
2,4791,0.436103
10,4791,0.281974
100,4791,2.99565
1,4792,-2.52794
2,4792,-0.0370261
10,4792,-0.0148866
100,4792,0.858895
1,4793,-5.84953
2,4793,1.53716
10,4793,23.1609
100,4793,1.69933
1,4794,2.28244
2,4794,1.05397
10,4794,0.606595
100,4794,7.16567
1,4795,-11.8636
2,4795,-5.22899
10,4795,-1.73507
100,4795,-0.00467477
1,4796,-10.0549
2,4796,-4.52089
10,4796,-1.09542
100,4796,-0.632565
1,4797,1.41195
2,4797,-0.538645
10,4797,-0.17428
100,4797,-17.2557
1,4798,-0.805463
2,4798,16.2308
10,4798,6.80415
100,4798,0.596551
1,4799,1.42094
2,4799,0.500357
10,4799,-2.97158
100,4799,4.31803
1,4800,-0.706122
2,4800,0.0623569
10,4800,0.0853335
100,4800,-0.728594
1,4801,1.04137
2,4801,2.21002
10,4801,-7.33045
100,4801,-2.62145
1,4802,22.4852
2,4802,7.97846
10,4802,-1.36781
100,4802,-0.854238
1,4803,-0.0863877
2,4803,-3.48041
10,4803,-0.941657
100,4803,-0.0112886
1,4804,1.91098
2,4804,1.06992
10,4804,12.8548
100,4804,1.352
1,4805,16.9873
2,4805,7.48412
10,4805,14.2139
100,4805,1.75195
1,4806,-0.903672
2,4806,-262.945
10,4806,-52.0833
100,4806,-6.59797
1,4807,0.0689498
2,4807,0.954964
10,4807,-10.127
100,4807,-1.93933
1,4808,1.29436
2,4808,1.08423
10,4808,-0.420159
100,4808,-1.32232
1,4809,5.14393
2,4809,4.86148
10,4809,33.6241
100,4809,2.48357
1,4810,0.51271
2,4810,0.172612
10,4810,-1.64087
100,4810,0.333155
1,4811,-0.640355
2,4811,-0.869522
10,4811,-9.22406
100,4811,-1.00295
1,4812,2.24103
2,4812,0.141774
10,4812,-20.129
100,4812,-1.50582
1,4813,-0.521842
2,4813,1.38132
10,4813,1.12637
100,4813,-1.04276
1,4814,1.90905
2,4814,1.05575
10,4814,0.205877
100,4814,-1.43763
1,4815,1.42416
2,4815,0.519091
10,4815,167.815
100,4815,8.3054
1,4816,-1.03785
2,4816,-1.44296
10,4816,-0.696856
100,4816,-0.826517
1,4817,2.63497
2,4817,0.771198
10,4817,0.495813
100,4817,0.953325
1,4818,26.6096
2,4818,13.2663
10,4818,2.63371
100,4818,6.11194
1,4819,0.190147
2,4819,0.482542
10,4819,-1.18242
100,4819,0.809824
1,4820,2.64892
2,4820,1.31745
10,4820,1.85738
100,4820,-0.628094
1,4821,-1.9738
2,4821,-0.552026
10,4821,6.78449
100,4821,0.708505
1,4822,14.4325
2,4822,6.55508
10,4822,0.654382
100,4822,-0.443112
1,4823,-0.397278
2,4823,-0.141327
10,4823,0.80531
100,4823,-0.0665721
1,4824,5.26638
2,4824,2.51858
10,4824,-0.19292
100,4824,3.64262
1,4825,1.20834
2,4825,-15.6985
10,4825,-2.43415
100,4825,-0.789141
1,4826,-1.34667
2,4826,-1.17311
10,4826,-2.16238
100,4826,-1.79467
1,4827,-6.63224
2,4827,-1.31606
10,4827,-0.00926821
100,4827,-0.040825
1,4828,-1.10372
2,4828,-1.33256
10,4828,1.17535
100,4828,-0.682164
1,4829,-1.81398
2,4829,-1.55364
10,4829,0.343701
100,4829,-2.50587
1,4830,-0.250099
2,4830,-0.420948
10,4830,1.01202
100,4830,8.10775
1,4831,-0.155713
2,4831,-0.222646
10,4831,0.893527
100,4831,0.993194
1,4832,-0.411645
2,4832,-0.164401
10,4832,-2.50078
100,4832,-2.48835
1,4833,0.386471
2,4833,-2.47925
10,4833,-1.01353
100,4833,-0.237673
1,4834,-2.88425
2,4834,-1.6253
10,4834,-0.187073
100,4834,-20.4259
1,4835,0.785821
2,4835,1.37248
10,4835,1.42822
100,4835,0.486812
1,4836,0.0972397
2,4836,0.829804
10,4836,0.322265
100,4836,-8.56465
1,4837,0.0865697
2,4837,1.04854
10,4837,1.82039
100,4837,-0.915308
1,4838,-9.78412
2,4838,-5.10579
10,4838,-2.00599
100,4838,-0.624882
1,4839,-0.000947842
2,4839,6.18079
10,4839,2.43794
100,4839,0.363865
1,4840,-0.317989
2,4840,-0.542964
10,4840,0.0446579
100,4840,1.40001
1,4841,-1.0249
2,4841,-1.22036
10,4841,-0.278456
100,4841,-1.17203
1,4842,-0.302494
2,4842,0.903677
10,4842,0.278173
100,4842,-6.83619
1,4843,-1.57252
2,4843,1.16681
10,4843,0.245635
100,4843,6.13388
1,4844,-0.166711
2,4844,1.61583
10,4844,1.04741
100,4844,2.00787
1,4845,-0.862291
2,4845,3.3985
10,4845,0.754582
100,4845,0.534596
1,4846,-0.661525
2,4846,-1.97268
10,4846,-1.14448
100,4846,-0.176808
1,4847,13.4458
2,4847,6.48975
10,4847,2.09102
100,4847,-0.547318
1,4848,2.6069
2,4848,1.44196
10,4848,-0.144588
100,4848,-5.08014
1,4849,0.228952
2,4849,-0.0719113
10,4849,-3.47137
100,4849,-8.36519
1,4850,1.23644
2,4850,0.566924
10,4850,-1.25231
100,4850,0.122257
1,4851,1.33453
2,4851,0.571107
10,4851,-0.585618
100,4851,1.18214
1,4852,0.0216322
2,4852,-1.97623
10,4852,0.146952
100,4852,-4.4044
1,4853,-0.172557
2,4853,0.499499
10,4853,0.147408
100,4853,-0.376231
1,4854,-0.978769
2,4854,-12.1219
10,4854,-2.06542
100,4854,-1.7021
1,4855,2.84078
2,4855,0.606684
10,4855,-0.411972
100,4855,-0.293978
1,4856,2.47423
2,4856,0.975295
10,4856,-0.605036
100,4856,-0.623207
1,4857,3.21637
2,4857,1.87343
10,4857,1.6854
100,4857,0.904312
1,4858,0.879034
2,4858,5.76004
10,4858,0.609021
100,4858,-0.585288
1,4859,-10.0477
2,4859,-4.97537
10,4859,-1.04725
100,4859,-1.3486
1,4860,3.07734
2,4860,1.89836
10,4860,0.979128
100,4860,-8.79013
1,4861,3.54849
2,4861,3.46519
10,4861,2.75766
100,4861,-0.864
1,4862,-0.242017
2,4862,3.49342
10,4862,-8.53329
100,4862,-1.80963
1,4863,-0.676799
2,4863,0.400734
10,4863,1.60415
100,4863,-1.87152
1,4864,-0.546476
2,4864,-0.243043
10,4864,1.18767
100,4864,2.95229
1,4865,-0.14531
2,4865,0.419291
10,4865,1.17573
100,4865,6.31734
1,4866,-1.73974
2,4866,-0.0490604
10,4866,-0.119628
100,4866,7.25596
1,4867,-0.678865
2,4867,-0.211514
10,4867,-0.144979
100,4867,-0.430785
1,4868,-0.606563
2,4868,1.02964
10,4868,-0.17255
100,4868,-0.0506746
1,4869,1.47378
2,4869,14.9098
10,4869,2.89727
100,4869,2.0592
1,4870,-0.448707
2,4870,0.272758
10,4870,0.013273
100,4870,0.143656
1,4871,0.912521
2,4871,1.03809
10,4871,-2.58822
100,4871,0.375216
1,4872,-0.492876
2,4872,0.994668
10,4872,0.737677
100,4872,2.63913
1,4873,14.4902
2,4873,7.32313
10,4873,5.8974
100,4873,0.627158
1,4874,1.73906
2,4874,0.992855
10,4874,1.07737
100,4874,-0.106815
1,4875,-1.27421
2,4875,-1.38068
10,4875,-0.109275
100,4875,1.32122
1,4876,2.11677
2,4876,2.40659
10,4876,0.745663
100,4876,-0.063967
1,4877,0.454088
2,4877,0.379018
10,4877,0.274026
100,4877,1.76704
1,4878,-1.11331
2,4878,-4.12561
10,4878,0.256655
100,4878,2.81063
1,4879,-0.328298
2,4879,-8.80071
10,4879,-0.531045
100,4879,0.400223
1,4880,2.4532
2,4880,1.65383
10,4880,0.432336
100,4880,0.0274088
1,4881,0.227833
2,4881,-0.33667
10,4881,-0.758421
100,4881,0.293663
1,4882,-0.137538
2,4882,1.03927
10,4882,0.0599395
100,4882,0.905997
1,4883,-3.49975
2,4883,-1.52125
10,4883,-0.864595
100,4883,-0.0512696
1,4884,1.7405
2,4884,1.81972
10,4884,2.01331
100,4884,2.55111
1,4885,30.7476
2,4885,15.2653
10,4885,-22.0223
100,4885,-2.1062
1,4886,0.845867
2,4886,-0.00301219
10,4886,-9.59298
100,4886,-1.45006
1,4887,-0.165949
2,4887,-0.488709
10,4887,0.874164
100,4887,7.64919
1,4888,-16.6785
2,4888,-8.38086
10,4888,-1.47716
100,4888,-0.147985
1,4889,0.358704
2,4889,-0.0555203
10,4889,5.19094
100,4889,-0.106764
1,4890,0.620685
2,4890,-1.67518
10,4890,-0.922843
100,4890,0.326907
1,4891,-4.22329
2,4891,-1.1275
10,4891,0.216862
100,4891,1.46657
1,4892,1.04953
2,4892,3.84943
10,4892,0.32272
100,4892,-2.13877
1,4893,9.76424
2,4893,5.49064
10,4893,0.188267
100,4893,5.41018
1,4894,-0.85282
2,4894,0.0626563
10,4894,-1.57561
100,4894,-0.194649
1,4895,-12.2197
2,4895,-6.20306
10,4895,-4.74463
100,4895,0.0722002
1,4896,1.84116
2,4896,-0.404763
10,4896,-10.1816
100,4896,-1.23924
1,4897,1.81405
2,4897,0.376084
10,4897,2.08403
100,4897,0.554359
1,4898,1.11695
2,4898,0.781057
10,4898,-1.60042
100,4898,4.51168
1,4899,-0.0268697
2,4899,1.25168
10,4899,-0.0942846
100,4899,-5.47777
1,4900,-1.02399
2,4900,6.44803
10,4900,0.193826
100,4900,5.98355
1,4901,-1.38907
2,4901,-1.44625
10,4901,1.10555
100,4901,0.649296
1,4902,0.121598
2,4902,1.07653
10,4902,-0.699519
100,4902,0.0706419
1,4903,-0.940342
2,4903,0.567478
10,4903,0.0534584
100,4903,-3.95689
1,4904,0.619902
2,4904,0.416629
10,4904,-12.1724
100,4904,-1.7515
1,4905,0.38596
2,4905,0.601535
10,4905,-1.32152
100,4905,0.330921
1,4906,-2.64896
2,4906,0.018228
10,4906,-0.312604
100,4906,-0.118348
1,4907,0.554568
2,4907,1.5972
10,4907,0.176239
100,4907,0.444973
1,4908,17.1176
2,4908,7.7955
10,4908,1.70935
100,4908,2.2342
1,4909,0.107491
2,4909,-0.0776084
10,4909,-0.909755
100,4909,3.7414
1,4910,-2.49132
2,4910,-1.3351
10,4910,0.384395
100,4910,-0.396609
1,4911,-2.17778
2,4911,-0.595695
10,4911,-3.88793
100,4911,-0.599199
1,4912,11.7125
2,4912,7.51069
10,4912,-10.1324
100,4912,-1.28069
1,4913,-0.752058
2,4913,-1.00407
10,4913,-0.0483024
100,4913,-0.0981694
1,4914,-0.076876
2,4914,0.284799
10,4914,1.38279
100,4914,0.703935
1,4915,-2.90053
2,4915,-1.2451
10,4915,0.112275
100,4915,-4.27233
1,4916,0.693582
2,4916,0.568331
10,4916,-0.835435
100,4916,-0.369075
1,4917,-0.384731
2,4917,0.126393
10,4917,-1.65161
100,4917,-0.485707
1,4918,0.356692
2,4918,-0.199063
10,4918,-0.247019
100,4918,0.477502
1,4919,-0.788131
2,4919,-0.304204
10,4919,-0.600954
100,4919,0.293426
1,4920,0.567236
2,4920,0.258465
10,4920,-0.406358
100,4920,1.32636
1,4921,1.03994
2,4921,0.951381
10,4921,1.25255
100,4921,-0.0230236
1,4922,-42.2108
2,4922,-21.0537
10,4922,0.441221
100,4922,0.323809
1,4923,-1.91001
2,4923,-1.01916
10,4923,2.47677
100,4923,-1.11525
1,4924,-1.76772
2,4924,0.128612
10,4924,-0.28244
100,4924,1.53479
1,4925,0.714681
2,4925,-1.42254
10,4925,-0.835201
100,4925,-0.695228
1,4926,2.04249
2,4926,1.49622
10,4926,-2.37509
100,4926,-1.33552
1,4927,0.554114
2,4927,-0.0160848
10,4927,-2.63551
100,4927,0.383227
1,4928,-5.10649
2,4928,-0.600181
10,4928,-0.0328536
100,4928,0.0863262
1,4929,-3.02874
