sums length,extraction,value
10,4894,0.507586
100,4894,0.502258
1,4895,0.025991
2,4895,0.233662
10,4895,0.317425
100,4895,0.527882
1,4896,0.841623
2,4896,0.478227
10,4896,0.423521
100,4896,0.449999
1,4897,0.839634
2,4897,0.540042
10,4897,0.65111
100,4897,0.525232
1,4898,0.767566
2,4898,0.700442
10,4898,0.520486
100,4898,0.509008
1,4899,0.491449
2,4899,0.685822
10,4899,0.499707
100,4899,0.464
1,4900,0.246227
2,4900,0.6117
10,4900,0.493797
100,4900,0.519202
1,4901,0.198613
2,4901,0.192723
10,4901,0.528072
100,4901,0.49871
1,4902,0.538517
2,4902,0.696455
10,4902,0.408613
100,4902,0.490393
1,4903,0.259784
2,4903,0.558427
10,4903,0.502631
100,4903,0.496199
1,4904,0.676638
2,4904,0.621774
10,4904,0.476293
100,4904,0.480527
1,4905,0.617248
2,4905,0.667659
10,4905,0.445796
100,4905,0.541026
1,4906,0.114899
2,4906,0.500715
10,4906,0.414858
100,4906,0.485094
1,4907,0.661174
2,4907,0.772956
10,4907,0.551632
100,4907,0.500262
1,4908,0.981426
2,4908,0.583009
10,4908,0.551137
100,4908,0.53041
1,4909,0.534084
2,4909,0.476155
10,4909,0.473844
100,4909,0.5523
1,4910,0.121501
2,4910,0.28258
10,4910,0.472976
100,4910,0.486113
1,4911,0.137021
2,4911,0.44242
10,4911,0.435505
100,4911,0.474492
1,4912,0.972889
2,4912,0.939734
10,4912,0.565659
100,4912,0.489872
1,4913,0.294748
2,4913,0.254387
10,4913,0.423182
100,4913,0.489553
1,4914,0.475578
2,4914,0.579127
10,4914,0.467492
100,4914,0.529977
1,4915,0.10568
2,4915,0.364812
10,4915,0.516413
100,4915,0.490861
1,4916,0.693025
2,4916,0.662894
10,4916,0.35525
100,4916,0.48912
1,4917,0.383093
2,4917,0.531875
10,4917,0.366768
100,4917,0.481915
1,4918,0.609061
2,4918,0.451624
10,4918,0.521
100,4918,0.515331
1,4919,0.28754
2,4919,0.422072
10,4919,0.479017
100,4919,0.475373
1,4920,0.664241
2,4920,0.574121
10,4920,0.427568
100,4920,0.483721
1,4921,0.756232
2,4921,0.741417
10,4921,0.660186
100,4921,0.512254
1,4922,0.00753955
2,4922,0.270183
10,4922,0.430727
100,4922,0.535284
1,4923,0.153526
2,4923,0.306451
10,4923,0.590591
100,4923,0.542044
1,4924,0.163872
2,4924,0.50893
10,4924,0.431932
100,4924,0.526725
1,4925,0.697515
2,4925,0.392343
10,4925,0.434204
100,4925,0.45959
1,4926,0.855076
2,4926,0.798454
10,4926,0.476241
100,4926,0.487896
1,4927,0.661064
2,4927,0.496136
10,4927,0.443991
100,4927,0.534848
1,4928,0.0615554
2,4928,0.490889
10,4928,0.535811
100,4928,0.5511
1,4929,0.101509
2,4929,0.328987
10,4929,0.331136
100,4929,0.476673
1,4930,0.0739175
2,4930,0.250247
10,4930,0.520178
100,4930,0.469169
1,4931,0.941593
2,4931,0.902023
10,4931,0.455369
100,4931,0.522025
1,4932,0.258549
2,4932,0.588659
10,4932,0.530258
100,4932,0.536879
1,4933,0.605054
2,4933,0.496223
10,4933,0.556867
100,4933,0.48711
1,4934,0.548169
2,4934,0.489954
10,4934,0.423857
100,4934,0.472931
1,4935,0.103678
2,4935,0.107501
10,4935,0.588495
100,4935,0.517117
1,4936,0.268027
2,4936,0.627764
10,4936,0.686178
100,4936,0.507369
1,4937,0.478443
2,4937,0.633972
10,4937,0.62044
100,4937,0.516404
1,4938,0.820491
2,4938,0.548643
10,4938,0.399671
100,4938,0.481971
1,4939,0.815778
2,4939,0.623138
10,4939,0.477561
100,4939,0.5311
1,4940,0.975436
2,4940,0.928976
10,4940,0.3833
100,4940,0.48881
1,4941,0.6908
2,4941,0.822532
10,4941,0.433057
100,4941,0.491279
1,4942,0.0508766
2,4942,0.127699
10,4942,0.422108
100,4942,0.524814
1,4943,0.832749
2,4943,0.578126
10,4943,0.520356
100,4943,0.530002
1,4944,0.11797
2,4944,0.245187
10,4944,0.433733
100,4944,0.467857
1,4945,0.0637196
2,4945,0.300606
10,4945,0.538383
100,4945,0.491681
1,4946,0.52658
2,4946,0.761893
10,4946,0.519306
100,4946,0.492504
1,4947,0.130128
2,4947,0.270371
10,4947,0.613667
100,4947,0.562377
1,4948,0.522214
2,4948,0.568642
10,4948,0.521969
100,4948,0.501259
1,4949,0.927216
2,4949,0.477926
10,4949,0.546022
100,4949,0.50981
1,4950,0.512256
2,4950,0.313748
10,4950,0.466981
100,4950,0.47977
1,4951,0.810271
2,4951,0.497103
10,4951,0.502801
100,4951,0.480993
1,4952,0.639038
2,4952,0.480403
10,4952,0.483224
100,4952,0.502112
1,4953,0.192064
2,4953,0.564318
10,4953,0.640045
100,4953,0.560577
1,4954,0.729369
2,4954,0.471076
10,4954,0.406643
100,4954,0.484958
1,4955,0.444408
2,4955,0.587878
10,4955,0.617081
100,4955,0.553144
1,4956,0.414796
2,4956,0.213931
10,4956,0.441983
100,4956,0.487051
1,4957,0.252574
2,4957,0.237104
10,4957,0.434438
100,4957,0.497844
1,4958,0.253938
2,4958,0.419568
10,4958,0.409937
100,4958,0.503091
1,4959,0.0146611
2,4959,0.0618434
10,4959,0.463219
100,4959,0.513922
1,4960,0.0378791
2,4960,0.104652
10,4960,0.332615
100,4960,0.448779
1,4961,0.633886
2,4961,0.768706
10,4961,0.547351
100,4961,0.510839
1,4962,0.121679
2,4962,0.362306
10,4962,0.511014
100,4962,0.476441
1,4963,0.120115
2,4963,0.331152
10,4963,0.448411
100,4963,0.486856
1,4964,0.599711
2,4964,0.597385
10,4964,0.523961
100,4964,0.538278
1,4965,0.797819
2,4965,0.536336
10,4965,0.466019
100,4965,0.475098
1,4966,0.429608
2,4966,0.558076
10,4966,0.528786
100,4966,0.486987
1,4967,0.61098
2,4967,0.37239
10,4967,0.405053
100,4967,0.476268
1,4968,0.209228
2,4968,0.483504
10,4968,0.469735
100,4968,0.541104
1,4969,0.0213666
2,4969,0.335628
10,4969,0.374238
100,4969,0.502342
1,4970,0.223166
2,4970,0.550348
10,4970,0.400957
100,4970,0.485132
1,4971,0.314919
2,4971,0.287896
10,4971,0.388937
100,4971,0.515744
1,4972,0.599913
2,4972,0.539712
10,4972,0.50664
100,4972,0.50212
1,4973,0.761875
2,4973,0.420119
10,4973,0.414251
100,4973,0.483628
1,4974,0.957928
2,4974,0.758814
10,4974,0.551687
100,4974,0.529055
1,4975,0.0196023
2,4975,0.178852
10,4975,0.322813
100,4975,0.487076
1,4976,0.768443
2,4976,0.740305
10,4976,0.622063
100,4976,0.49306
1,4977,0.422984
2,4977,0.688418
10,4977,0.554953
100,4977,0.530174
1,4978,0.824964
2,4978,0.605344
10,4978,0.514781
100,4978,0.50907
1,4979,0.375548
2,4979,0.252016
10,4979,0.457185
100,4979,0.474058
1,4980,0.684028
2,4980,0.714794
10,4980,0.613218
100,4980,0.517283
1,4981,0.935389
2,4981,0.940961
10,4981,0.738249
100,4981,0.486225
1,4982,0.7289
2,4982,0.846242
10,4982,0.534269
100,4982,0.481376
1,4983,0.883315
2,4983,0.581969
10,4983,0.520217
100,4983,0.505512
1,4984,0.607471
2,4984,0.622761
10,4984,0.55963
100,4984,0.516103
1,4985,0.0664747
2,4985,0.128229
10,4985,0.475475
100,4985,0.518334
1,4986,0.207765
2,4986,0.282677
10,4986,0.464251
100,4986,0.50556
1,4987,0.629108
2,4987,0.450754
10,4987,0.328631
100,4987,0.501921
1,4988,0.0590495
2,4988,0.117832
10,4988,0.230818
100,4988,0.521065
1,4989,0.872909
2,4989,0.512281
10,4989,0.465739
100,4989,0.495434
1,4990,0.0836597
2,4990,0.52116
10,4990,0.589886
100,4990,0.470238
1,4991,0.932858
2,4991,0.686793
10,4991,0.531455
100,4991,0.500033
1,4992,0.974254
2,4992,0.572633
10,4992,0.451055
100,4992,0.486545
1,4993,0.210229
2,4993,0.163505
10,4993,0.308057
100,4993,0.454074
1,4994,0.133333
2,4994,0.455951
10,4994,0.591399
100,4994,0.481207
1,4995,0.572842
2,4995,0.42493
10,4995,0.458525
100,4995,0.549824
1,4996,0.086458
2,4996,0.236608
10,4996,0.543089
100,4996,0.467046
1,4997,0.713504
2,4997,0.714441
10,4997,0.479171
100,4997,0.483198
1,4998,0.567713
2,4998,0.645255
10,4998,0.572983
100,4998,0.52648
1,4999,0.750903
2,4999,0.709506
10,4999,0.545578
100,4999,0.468189
1,5000,0.0755775
2,5000,0.498571
10,5000,0.572693
100,5000,0.493563
1,5001,0.163131
2,5001,0.292567
10,5001,0.448902
100,5001,0.442843
1,5002,0.60946
2,5002,0.753103
10,5002,0.478461
100,5002,0.512579
1,5003,0.462328
2,5003,0.362319
10,5003,0.407848
100,5003,0.523735
1,5004,0.521787
2,5004,0.425874
10,5004,0.415916
100,5004,0.443404
1,5005,0.649818
2,5005,0.553904
10,5005,0.704947
100,5005,0.491123
1,5006,0.957609
2,5006,0.72877
10,5006,0.615602
100,5006,0.476467
1,5007,0.434464
2,5007,0.537352
10,5007,0.634014
100,5007,0.497051
1,5008,0.203348
2,5008,0.252058
10,5008,0.47092
100,5008,0.507823
1,5009,0.452832
2,5009,0.239337
10,5009,0.458955
100,5009,0.533879
1,5010,0.428354
2,5010,0.39563
10,5010,0.41094
100,5010,0.467487
1,5011,0.298107
2,5011,0.384149
10,5011,0.372386
100,5011,0.500837
1,5012,0.777621
2,5012,0.484868
10,5012,0.436267
100,5012,0.561857
1,5013,0.0455619
2,5013,0.17551
10,5013,0.405786
100,5013,0.481376
1,5014,0.561048
2,5014,0.621299
10,5014,0.517001
100,5014,0.543685
1,5015,0.155754
2,5015,0.2417
10,5015,0.581205
100,5015,0.504254
1,5016,0.384314
2,5016,0.306497
10,5016,0.477538
100,5016,0.490733
1,5017,0.142462
2,5017,0.142178
10,5017,0.307823
100,5017,0.506409
1,5018,0.47847
2,5018,0.240956
10,5018,0.493788
100,5018,0.496895
1,5019,0.210758
2,5019,0.284727
10,5019,0.51493
100,5019,0.545888
1,5020,0.210037
2,5020,0.437954
10,5020,0.504158
100,5020,0.507223
1,5021,0.201445
2,5021,0.527885
10,5021,0.476199
100,5021,0.478203
1,5022,0.790431
2,5022,0.405712
10,5022,0.286409
100,5022,0.49096
1,5023,0.62147
2,5023,0.544231
10,5023,0.418377
100,5023,0.439677
1,5024,0.553223
2,5024,0.639406
10,5024,0.378302
100,5024,0.524322
1,5025,0.295776
2,5025,0.195859
10,5025,0.420827
100,5025,0.46648
1,5026,0.829775
2,5026,0.527907
10,5026,0.420724
100,5026,0.497456
1,5027,0.244406
2,5027,0.224185
10,5027,0.500609
100,5027,0.458212
1,5028,0.428476
2,5028,0.518386
10,5028,0.477749
100,5028,0.457618
1,5029,0.769542
2,5029,0.481969
10,5029,0.441104
100,5029,0.490067
1,5030,0.00984228
2,5030,0.495197
10,5030,0.338891
100,5030,0.46331
1,5031,0.430525
2,5031,0.236247
10,5031,0.460424
100,5031,0.527742
1,5032,0.249414
2,5032,0.317744
10,5032,0.334579
100,5032,0.501744
1,5033,0.590745
2,5033,0.746654
10,5033,0.529166
100,5033,0.504417
1,5034,0.592452
2,5034,0.325325
10,5034,0.496665
100,5034,0.48467
1,5035,0.538665
2,5035,0.374358
10,5035,0.335338
100,5035,0.489309
1,5036,0.62906
2,5036,0.355197
10,5036,0.371559
100,5036,0.495265
1,5037,0.816098
2,5037,0.902671
10,5037,0.557558
100,5037,0.492425
1,5038,0.655474
2,5038,0.433432
10,5038,0.644356
100,5038,0.491414
1,5039,0.330208
2,5039,0.551114
10,5039,0.545925
100,5039,0.470337
1,5040,0.836853
2,5040,0.786372
10,5040,0.658127
100,5040,0.488402
1,5041,0.0815745
2,5041,0.340554
10,5041,0.523217
100,5041,0.562905
1,5042,0.549041
2,5042,0.6838
10,5042,0.613291
100,5042,0.496669
1,5043,0.909025
2,5043,0.517778
10,5043,0.607395
100,5043,0.501093
1,5044,0.951339
2,5044,0.863214
10,5044,0.707811
100,5044,0.537938
1,5045,0.532773
2,5045,0.673652
10,5045,0.519614
100,5045,0.491115
1,5046,0.629483
2,5046,0.397883
10,5046,0.429677
100,5046,0.485708
1,5047,0.370787
2,5047,0.489814
10,5047,0.580283
100,5047,0.480366
1,5048,0.247598
2,5048,0.359621
10,5048,0.538999
100,5048,0.503707
1,5049,0.109171
2,5049,0.224615
10,5049,0.408955
100,5049,0.505692
1,5050,0.560019
2,5050,0.490526
10,5050,0.477729
100,5050,0.528622
1,5051,0.825671
2,5051,0.599802
10,5051,0.532125
100,5051,0.494754
1,5052,0.858481
2,5052,0.836198
10,5052,0.520896
100,5052,0.511026
1,5053,0.596319
2,5053,0.675226
10,5053,0.666303
100,5053,0.506378
1,5054,0.967294
2,5054,0.906221
10,5054,0.53394
100,5054,0.501108
1,5055,0.958554
2,5055,0.599639
10,5055,0.481992
100,5055,0.505927
1,5056,0.248708
2,5056,0.415997
10,5056,0.526575
100,5056,0.51345
1,5057,0.360039
2,5057,0.30142
10,5057,0.467497
100,5057,0.45692
1,5058,0.742813
2,5058,0.52729
10,5058,0.494367
100,5058,0.507778
1,5059,0.79074
2,5059,0.73386
10,5059,0.399766
100,5059,0.460246
1,5060,0.540897
2,5060,0.74311
10,5060,0.514972
100,5060,0.490224
1,5061,0.176699
2,5061,0.215396
10,5061,0.392747
100,5061,0.5175
1,5062,0.778327
2,5062,0.725871
10,5062,0.516816
100,5062,0.542354
1,5063,0.807292
2,5063,0.706
10,5063,0.532023
100,5063,0.475109
1,5064,0.232586
2,5064,0.296011
10,5064,0.363718
100,5064,0.462808
1,5065,0.0736148
2,5065,0.536677
10,5065,0.517777
100,5065,0.511087
1,5066,0.424255
2,5066,0.231573
10,5066,0.299787
100,5066,0.499115
1,5067,0.114019
2,5067,0.159828
10,5067,0.526403
100,5067,0.476399
1,5068,0.343304
2,5068,0.227498
10,5068,0.474675
100,5068,0.534848
1,5069,0.593645
2,5069,0.414003
10,5069,0.46439
100,5069,0.49808
1,5070,0.460176
2,5070,0.486682
10,5070,0.520066
100,5070,0.499986
1,5071,0.788198
2,5071,0.597363
10,5071,0.526343
100,5071,0.521415
1,5072,0.530763
2,5072,0.403128
10,5072,0.47405
100,5072,0.499972
1,5073,0.398045
2,5073,0.319932
10,5073,0.482337
100,5073,0.553619
1,5074,0.866477
2,5074,0.66079
10,5074,0.350831
100,5074,0.501632
1,5075,0.087077
2,5075,0.155527
10,5075,0.408043
100,5075,0.471653
1,5076,0.215225
2,5076,0.310012
10,5076,0.528967
100,5076,0.511777
1,5077,0.621644
2,5077,0.540012
10,5077,0.534354
100,5077,0.451927
1,5078,0.186213
2,5078,0.496723
10,5078,0.482158
100,5078,0.516939
1,5079,0.678232
2,5079,0.663313
10,5079,0.331548
100,5079,0.449817
1,5080,0.251114
2,5080,0.507844
10,5080,0.302363
100,5080,0.470397
1,5081,0.894395
2,5081,0.778417
10,5081,0.456252
100,5081,0.502083
1,5082,0.766232
2,5082,0.659644
10,5082,0.465785
100,5082,0.475254
1,5083,0.555837
2,5083,0.40135
10,5083,0.477815
100,5083,0.505428
1,5084,0.184927
2,5084,0.294046
10,5084,0.5681
100,5084,0.520014
1,5085,0.443377
2,5085,0.301911
10,5085,0.463927
100,5085,0.479574
1,5086,0.666641
2,5086,0.761202
10,5086,0.506024
100,5086,0.475761
1,5087,0.806907
2,5087,0.485736
10,5087,0.443636
100,5087,0.483426
1,5088,0.638517
2,5088,0.754891
10,5088,0.608144
100,5088,0.491686
1,5089,0.189299
2,5089,0.544014
10,5089,0.379174
100,5089,0.478017
1,5090,0.527667
2,5090,0.730611
10,5090,0.51869
100,5090,0.518367
1,5091,0.891583
2,5091,0.798007
10,5091,0.466304
100,5091,0.490104
1,5092,0.856798
2,5092,0.8745
10,5092,0.613712
100,5092,0.515883
1,5093,0.251578
2,5093,0.591249
10,5093,0.446168
100,5093,0.465424
1,5094,0.182977
2,5094,0.204516
10,5094,0.479924
100,5094,0.496467
1,5095,0.601515
2,5095,0.383134
10,5095,0.64989
100,5095,0.500794
1,5096,0.958948
2,5096,0.873562
10,5096,0.712235
100,5096,0.489086
1,5097,0.776045
2,5097,0.473348
10,5097,0.410502
100,5097,0.489382
1,5098,0.308523
2,5098,0.607549
10,5098,0.48678
100,5098,0.475978
1,5099,0.360406
2,5099,0.237402
10,5099,0.564998
100,5099,0.533636
1,5100,0.932159
2,5100,0.949672
10,5100,0.642042
100,5100,0.508839
1,5101,0.499346
2,5101,0.679284
10,5101,0.43264
100,5101,0.465519
1,5102,0.895971
2,5102,0.595419
10,5102,0.551455
100,5102,0.485002
1,5103,0.0307912
2,5103,0.408062
10,5103,0.393895
100,5103,0.50384
1,5104,0.90701
2,5104,0.591161
10,5104,0.59661
100,5104,0.55162
1,5105,0.964101
2,5105,0.821007
10,5105,0.407679
100,5105,0.473647
1,5106,0.839776
2,5106,0.532432
10,5106,0.451041
100,5106,0.468499
1,5107,0.891089
2,5107,0.826629
10,5107,0.592865
100,5107,0.512792
1,5108,0.753513
2,5108,0.636272
10,5108,0.460276
100,5108,0.497911
1,5109,0.798882
2,5109,0.866767
10,5109,0.563273
100,5109,0.465933
1,5110,0.42697
2,5110,0.675316
10,5110,0.554667
100,5110,0.512346
1,5111,0.94702
2,5111,0.797687
10,5111,0.443679
100,5111,0.486397
1,5112,0.536904
2,5112,0.749586
10,5112,0.55728
100,5112,0.568839
1,5113,0.977074
2,5113,0.865883
10,5113,0.507616
100,5113,0.491495
1,5114,0.0187187
2,5114,0.235205
10,5114,0.449903
100,5114,0.501155
1,5115,0.241425
2,5115,0.5651
10,5115,0.566057
100,5115,0.477015
1,5116,0.872236
2,5116,0.487557
10,5116,0.43601
100,5116,0.468767
1,5117,0.468676
2,5117,0.586848
10,5117,0.499342
100,5117,0.451788
1,5118,0.712715
2,5118,0.489689
10,5118,0.490317
100,5118,0.484229
1,5119,0.326569
2,5119,0.377477
10,5119,0.362977
100,5119,0.453387
1,5120,0.716836
2,5120,0.625027
10,5120,0.610327
100,5120,0.518201
1,5121,0.199112
2,5121,0.490639
10,5121,0.31123
100,5121,0.491152
1,5122,0.275473
2,5122,0.616771
10,5122,0.586044
100,5122,0.544021
1,5123,0.562977
2,5123,0.47479
10,5123,0.370736
100,5123,0.472908
1,5124,0.639699
2,5124,0.414605
10,5124,0.579847
100,5124,0.511403
1,5125,0.729116
2,5125,0.461104
10,5125,0.459578
100,5125,0.526903
1,5126,0.133574
2,5126,0.422639
10,5126,0.459244
100,5126,0.521483
1,5127,0.408871
2,5127,0.418008
10,5127,0.485616
100,5127,0.510625
1,5128,0.10686
2,5128,0.450791
10,5128,0.351054
100,5128,0.483071
1,5129,0.569737
2,5129,0.714305
10,5129,0.471124
100,5129,0.503343
1,5130,0.712945
2,5130,0.635097
10,5130,0.586334
100,5130,0.542676
1,5131,0.364274
2,5131,0.183616
10,5131,0.53903
100,5131,0.49935
1,5132,0.821834
2,5132,0.810697
10,5132,0.481114
100,5132,0.528463
1,5133,0.546551
2,5133,0.308694
10,5133,0.5594
100,5133,0.514057
1,5134,0.915214
2,5134,0.934558
10,5134,0.64886
100,5134,0.551009
1,5135,0.733835
2,5135,0.444909
10,5135,0.493039
100,5135,0.515238
1,5136,0.660161
2,5136,0.643262
10,5136,0.666272
100,5136,0.521352
1,5137,0.127121
2,5137,0.177991
10,5137,0.382376
100,5137,0.456877
1,5138,0.0202173
2,5138,0.39445
10,5138,0.314889
100,5138,0.499493
1,5139,0.872444
2,5139,0.461928
10,5139,0.528102
100,5139,0.493231
1,5140,0.237135
2,5140,0.378833
10,5140,0.596704
100,5140,0.484172
1,5141,0.12578
2,5141,0.108643
10,5141,0.353278
100,5141,0.525887
1,5142,0.803714
2,5142,0.502927
10,5142,0.572785
100,5142,0.487377
1,5143,0.0776986
2,5143,0.501913
10,5143,0.494935
100,5143,0.536719
1,5144,0.647773
2,5144,0.73097
10,5144,0.599698
100,5144,0.464736
1,5145,0.699796
2,5145,0.583736
10,5145,0.676463
100,5145,0.544847
1,5146,0.159376
2,5146,0.437752
10,5146,0.539265
100,5146,0.425546
1,5147,0.793283
2,5147,0.712143
10,5147,0.60236
100,5147,0.565815
1,5148,0.41809
2,5148,0.662374
10,5148,0.593041
100,5148,0.503907
1,5149,0.0509813
2,5149,0.415242
10,5149,0.280209
100,5149,0.516403
1,5150,0.0141094
2,5150,0.266231
10,5150,0.563588
100,5150,0.505048
1,5151,0.287321
2,5151,0.367053
10,5151,0.413011
100,5151,0.5186
1,5152,0.206736
2,5152,0.486796
10,5152,0.670489
100,5152,0.558584
1,5153,0.746806
2,5153,0.586469
10,5153,0.518307
100,5153,0.501466
1,5154,0.825777
2,5154,0.742066
10,5154,0.349765
100,5154,0.493141
1,5155,0.469768
2,5155,0.411485
10,5155,0.518781
100,5155,0.519727
1,5156,0.296064
2,5156,0.278806
10,5156,0.44118
100,5156,0.514388
1,5157,0.0750838
2,5157,0.226584
10,5157,0.51233
100,5157,0.493134
1,5158,0.452378
2,5158,0.371012
10,5158,0.618664
100,5158,0.521215
1,5159,0.0129053
2,5159,0.221966
10,5159,0.467876
100,5159,0.540752
1,5160,0.411692
2,5160,0.263302
10,5160,0.544898
100,5160,0.582425
1,5161,0.346289
2,5161,0.639106
10,5161,0.506445
100,5161,0.509522
1,5162,0.681751
2,5162,0.417204
10,5162,0.531875
100,5162,0.49898
1,5163,0.438996
2,5163,0.507867
10,5163,0.315362
100,5163,0.486565
1,5164,0.909609
2,5164,0.856627
10,5164,0.665018
100,5164,0.544489
1,5165,0.557568
2,5165,0.306214
10,5165,0.406653
100,5165,0.499894
1,5166,0.210862
2,5166,0.522036
10,5166,0.599231
100,5166,0.489284
1,5167,0.339167
2,5167,0.274337
10,5167,0.469061
100,5167,0.502309
1,5168,0.869914
2,5168,0.531178
10,5168,0.661053
100,5168,0.561089
1,5169,0.332506
2,5169,0.290768
10,5169,0.476326
100,5169,0.458455
1,5170,0.363742
2,5170,0.60746
10,5170,0.49183
100,5170,0.457943
1,5171,0.387575
2,5171,0.268881
10,5171,0.4027
100,5171,0.555139
1,5172,0.136213
2,5172,0.175366
10,5172,0.242639
100,5172,0.436681
1,5173,0.550712
2,5173,0.457912
10,5173,0.459919
100,5173,0.45018
1,5174,0.337129
2,5174,0.235589
10,5174,0.38246
100,5174,0.492961
1,5175,0.314933
2,5175,0.333452
10,5175,0.508154
100,5175,0.495221
1,5176,0.839778
2,5176,0.620824
10,5176,0.706862
100,5176,0.456457
1,5177,0.581296
2,5177,0.438122
10,5177,0.506729
100,5177,0.51307
1,5178,0.262889
2,5178,0.596467
10,5178,0.435293
100,5178,0.497498
1,5179,0.505438
2,5179,0.583932
10,5179,0.558691
100,5179,0.480329
1,5180,0.44749
2,5180,0.508718
10,5180,0.460783
100,5180,0.509099
1,5181,0.53427
2,5181,0.753598
10,5181,0.566582
100,5181,0.501186
1,5182,0.876268
2,5182,0.795898
10,5182,0.666715
100,5182,0.460982
1,5183,0.381183
2,5183,0.338891
10,5183,0.655066
100,5183,0.498424
1,5184,0.872667
2,5184,0.667049
10,5184,0.551045
100,5184,0.479838
1,5185,0.44398
2,5185,0.529849
10,5185,0.529313
100,5185,0.522862
1,5186,0.0790405
2,5186,0.115184
10,5186,0.399176
100,5186,0.482732
1,5187,0.238104
2,5187,0.219479
10,5187,0.32636
100,5187,0.49258
1,5188,0.687804
2,5188,0.670812
10,5188,0.522437
100,5188,0.468228
1,5189,0.798589
2,5189,0.714363
10,5189,0.679923
100,5189,0.518449
1,5190,0.186624
2,5190,0.414678
10,5190,0.629934
100,5190,0.502455
1,5191,0.697527
2,5191,0.842339
10,5191,0.657424
100,5191,0.572645
1,5192,0.978317
2,5192,0.756899
10,5192,0.527286
100,5192,0.504975
1,5193,0.329699
2,5193,0.224236
10,5193,0.441285
100,5193,0.441977
1,5194,0.148207
2,5194,0.353
10,5194,0.436568
100,5194,0.462015
1,5195,0.437377
2,5195,0.527413
10,5195,0.514812
100,5195,0.508005
1,5196,0.876332
2,5196,0.765601
10,5196,0.607554
100,5196,0.512225
1,5197,0.476167
2,5197,0.444622
10,5197,0.676275
100,5197,0.511115
1,5198,0.528972
2,5198,0.593803
10,5198,0.541127
100,5198,0.50283
1,5199,0.367117
2,5199,0.442517
10,5199,0.54308
100,5199,0.495823
1,5200,0.313598
2,5200,0.280609
10,5200,0.471517
100,5200,0.44167
1,5201,0.43618
2,5201,0.499897
10,5201,0.521197
100,5201,0.499787
1,5202,0.543455
2,5202,0.671971
10,5202,0.654803
100,5202,0.523281
1,5203,0.910473
2,5203,0.606555
10,5203,0.503309
100,5203,0.489131
1,5204,0.0325687
2,5204,0.139371
10,5204,0.386895
100,5204,0.514851
1,5205,0.221643
2,5205,0.219397
10,5205,0.522389
100,5205,0.497837
1,5206,0.929125
2,5206,0.691101
10,5206,0.624996
100,5206,0.520502
1,5207,0.560003
2,5207,0.673252
10,5207,0.625754
100,5207,0.479158
1,5208,0.394735
2,5208,0.485682
10,5208,0.51232
100,5208,0.460037
1,5209,0.628956
2,5209,0.719613
10,5209,0.447867
100,5209,0.512103
1,5210,0.949232
2,5210,0.524176
10,5210,0.606642
100,5210,0.510938
1,5211,0.367595
2,5211,0.417281
10,5211,0.54847
100,5211,0.566253
1,5212,0.0252572
2,5212,0.0363901
10,5212,0.388998
100,5212,0.510045
1,5213,0.540228
2,5213,0.524719
10,5213,0.44591
100,5213,0.52329
1,5214,0.313985
2,5214,0.189274
10,5214,0.379688
100,5214,0.514027
1,5215,0.534919
2,5215,0.344656
10,5215,0.4138
100,5215,0.493791
1,5216,0.832962
2,5216,0.734088
10,5216,0.614461
100,5216,0.525385
1,5217,0.469008
2,5217,0.6473
10,5217,0.422424
100,5217,0.503001
1,5218,0.309137
2,5218,0.572203
10,5218,0.434585
100,5218,0.493403
1,5219,0.76794
2,5219,0.849269
10,5219,0.594604
100,5219,0.50943
1,5220,0.44477
2,5220,0.457664
10,5220,0.520268
100,5220,0.477108
1,5221,0.764574
2,5221,0.551163
10,5221,0.508994
100,5221,0.505315
1,5222,0.921022
2,5222,0.667945
10,5222,0.647668
100,5222,0.499971
1,5223,0.559513
2,5223,0.337442
10,5223,0.622092
100,5223,0.4681
1,5224,0.593617
2,5224,0.462593
10,5224,0.57554
100,5224,0.523714
1,5225,0.388859
2,5225,0.418102
10,5225,0.49348
100,5225,0.517279
1,5226,0.247119
2,5226,0.512755
10,5226,0.468311
100,5226,0.511258
1,5227,0.064148
2,5227,0.242375
10,5227,0.487155
100,5227,0.51109
1,5228,0.498921
2,5228,0.722832
10,5228,0.538197
100,5228,0.526521
1,5229,0.680076
2,5229,0.640497
10,5229,0.485035
100,5229,0.522689
1,5230,0.9812
2,5230,0.97883
10,5230,0.539718
100,5230,0.511382
1,5231,0.729007
2,5231,0.850358
10,5231,0.487041
100,5231,0.475622
1,5232,0.778675
2,5232,0.846212
10,5232,0.675778
100,5232,0.497845
1,5233,0.01709
2,5233,0.46161
10,5233,0.485425
100,5233,0.45354
1,5234,0.262123
2,5234,0.603383
10,5234,0.475237
100,5234,0.466041
1,5235,0.345178
2,5235,0.36063
10,5235,0.489285
100,5235,0.539271
1,5236,0.932213
2,5236,0.735178
10,5236,0.577709
100,5236,0.516386
1,5237,0.798618
2,5237,0.685469
10,5237,0.538523
100,5237,0.493517
1,5238,0.675339
2,5238,0.624032
10,5238,0.412061
100,5238,0.466885
1,5239,0.683307
2,5239,0.60075
10,5239,0.684735
100,5239,0.543612
1,5240,0.932718
2,5240,0.664783
10,5240,0.580915
100,5240,0.544178
1,5241,0.651306
2,5241,0.378203
10,5241,0.429848
100,5241,0.447897
1,5242,0.696166
2,5242,0.392347
10,5242,0.564203
100,5242,0.489646
1,5243,0.377637
2,5243,0.319366
